i,export_value,import_value,balance_ratio,export_stability_index,import_stability_index,total_stability_index,top_five_export,top_five_import,top_five_trade,export_entropy,import_entropy,total_entropy,export_HHI,import_HHI,total_HHI,export_partner_count,import_partner_count,total_partner_count,average_export_distance,average_import_distance,farthest_import_distance,farthest_export_distance,total_trade_value,export_weight,import_weight,average_trade_distance,farthest_trade_distance
634,193975695.96352753,99613052.63347176,1.9472919545721084,0.08566343664986738,0.01538360290821048,0.10104703955807785,166586050.622236,869179.5146091465,167455230.1368451,1.9507120954760753,6.1765059248476195,3.972760217651856,0.2557989793337926,0.013053442356352828,0.11370814305842822,149,159.0,308.0,6129.67629165341,4638.177507923394,14484.965368992313,14484.965368992313,293588748.5969993,0.6607054830626098,0.33929451693739016,5623.618932315028,14484.965368992313
64,606540.335708443,1762519.809,0.3441324929292996,0.07518061981936776,0.1943903134360543,0.2695709332554221,473425.8242607169,687.1669999999999,474112.991260717,2.091280371865739,5.247246498145519,4.973888028528014,0.3625210918443932,0.035520322088469114,0.0247238234625344,72,59.0,131.0,5535.714587927329,3300.384572594134,17433.711047171535,17961.865347263894,2369060.144708443,0.25602572271675655,0.7439742772832434,3872.6865552802738,17961.865347263894
642,219017199.82807213,252334914.60673922,0.8679623276446213,0.05433552370759771,0.08142384555223764,0.13575936925983534,30431830.11168679,10349074.824759053,40780904.93644584,5.9631906318117265,6.765841758996663,6.617622210172826,0.00788031388386341,0.004325422107090905,0.0043150393306108075,198,172.0,370.0,2078.521876143275,1955.8839899011416,17311.658160027062,17311.658160027062,471352114.43481135,0.4646572978476848,0.5353427021523153,2012.8685787361633,17311.658160027062
643,1073388011.0883877,661186613.9010888,1.6234267127025697,0.1223641114677669,0.04364595665534045,0.16601006812310737,602576984.3140081,5308623.280395481,607885607.5944034,3.938384801665605,6.8490084865798995,5.514369051964998,0.11897833928804345,0.0035709561327362067,0.04676101092380921,199,208.0,407.0,4611.230841109463,4595.9332132542995,17197.475016753044,17197.475016753044,1734574624.9894767,0.618819159247703,0.3811808407522969,4605.399678462116,17197.475016753044
646,2340605.333994238,5060040.763286104,0.46256649768058317,0.077838448036843,0.17149594416401004,0.24933439220085304,1857744.7744188146,1966.6386816058869,1859711.4131004207,2.376203244474047,5.886487727790863,5.3078769566984345,0.2553985574945069,0.008995362179982754,0.028929424915955668,127,139.0,266.0,4319.393601076192,3909.1266981536546,14956.95765477979,14354.41674225263,7400646.097280342,0.31627040439812215,0.683729595601878,4038.8819774521307,14956.95765477979
659,198233.8318095971,701549.389,0.28256575362735736,0.014855963595439184,0.003808848805685732,0.018664812401124917,108382.72600000002,23198.150999999998,131580.877,3.0732690596769903,5.257027819093024,5.172926255943678,0.09129397354053377,0.04417742343705374,0.03355595192711351,73,74.0,147.0,7997.888757804152,9013.78086645513,18341.813073481633,18006.06046513135,899783.220809597,0.2203128789523686,0.7796871210476314,8789.966751293241,18341.813073481633
662,299255.2914335699,4824262.563015748,0.06203130271717615,0.03001628093677583,0.23998941750787117,0.270005698444647,118463.69680997005,3499490.472072311,3617954.1688822815,4.361095539699304,2.7567566949355604,2.956833431324302,0.0451137173604372,0.347188919924806,0.31445979620790804,93,108.0,201.0,3743.3737614070756,3083.3413200162167,18702.051558750085,18702.051558750085,5123517.854449318,0.05840816796875089,0.9415918320312491,3121.8926057177987,18702.051558750085
670,596598.2008208521,557838.351,1.0694822250054514,0.13920533394756726,0.035790901961122876,0.17499623590869012,487840.6503144388,49442.492,537283.1423144387,2.2449132723450838,5.421627449306842,4.344327880714696,0.22154778854387522,0.019512307788686015,0.038547495395395544,74,72.0,146.0,9559.695497299788,9586.227548862247,18781.216158624804,18781.216158624804,1154436.551820852,0.5167873452030419,0.4832126547969581,9572.516120372493,18781.216158624804
674,468327.23727262305,867202.597,0.5400436286661894,0.04484038567591187,0.07415769565628232,0.1189980813321942,209874.91950481193,19382.002,229256.9215048119,4.252839579663055,4.879515766428853,5.134134190293101,0.06353892012496289,0.02374030794431628,0.015088764768755598,99,65.0,164.0,2827.4122055201715,1177.6500879893663,18295.139168475573,18295.139168475573,1335529.834272623,0.35066774642866044,0.6493322535713395,1756.1684518872685,18295.139168475573
678,50275.34693235106,366332.16,0.13723978515113458,0.03930952023745132,0.09222383426218231,0.13153335449963363,38525.55340109666,1132.6789999999999,39658.232401096655,2.3844034171563635,5.698207086060404,5.628552065012621,0.3088683209201234,0.011443372224317579,0.0007196913295387569,63,65.0,128.0,5717.796305796843,5081.421004394293,13756.29008272825,16871.76677614245,416607.50693235104,0.12067796690114563,0.8793220330988544,5158.217481953656,16871.76677614245
68,25544886.035182394,25518224.69919302,1.0010447958783832,0.055592153181257695,0.10737986207121462,0.16297201525247232,17896360.853455313,35436.0619991612,17931796.915454473,2.782583101843986,6.328322407118809,5.190261245436763,0.14014415414015807,0.006887286402580829,0.029012072518136447,141,154.0,295.0,7332.015665409982,7438.33078877724,19054.944460896146,19054.944460896146,51063110.73437542,0.5002610625910362,0.4997389374089637,7385.145472192038,19054.944460896146
682,637261776.2384511,395945063.77244115,1.609470188027651,0.1429497643104908,0.004698684204258663,0.14764844851474948,485560255.82220286,11248238.371504407,496808494.1937072,2.399521970338008,6.571777045211987,4.519968549409504,0.3731607312951239,0.005727404189172034,0.14405325197006513,184,200.0,384.0,5712.892800786923,5088.41735830306,16000.671157248582,15943.197574452484,1033206840.0108923,0.6167804466255111,0.38321955337448893,5473.581600624921,16000.671157248582
686,10904860.672198543,27720875.352349713,0.39338081981867185,0.04137617098114878,0.10954323845962455,0.1509194094407733,4446818.091771285,3683889.7604135037,8130707.852184789,4.291486115566869,5.776489507093513,5.738723718078675,0.044165690857398264,0.024601232569099556,0.021733718466327573,168,168.0,336.0,3680.6548101162152,7292.788507080912,18467.64262232566,19604.35237494931,38625736.024548255,0.28232111008235683,0.7176788899176433,6273.006911987952,19604.35237494931
688,51715550.243931055,64535604.77261287,0.8013491223356088,0.05507116216995447,0.09274324662464563,0.1478144087946001,6848435.678065114,925871.0062980315,7774306.684363145,5.995862413828649,6.640270590863089,6.6257964633984106,0.0075263232750776695,0.005996400797033206,0.004380249590612874,178,191.0,369.0,1441.9515908468904,2212.919483389786,17629.72645713089,17629.72645713089,116251155.01654392,0.4448605283669768,0.5551394716330232,1869.946299359179,17629.72645713089
690,2150910.878895098,2664602.7072709478,0.8072163527515265,0.12816204174652782,0.08463347081450871,0.21279551256103652,1724693.5080765877,311464.05206241115,2036157.5601389988,2.4754189748699473,5.984966494199753,4.887641107787424,0.18475459176932243,0.009946420249486013,0.04742601371234555,122,135.0,257.0,6922.656726596118,6507.224574811332,16680.24457100117,16680.24457100117,4815513.586166046,0.44666282015571734,0.5533371798442827,6692.7826713108825,16680.24457100117
694,2111797.973512109,3027003.526,0.6976529612116841,0.05682413391301089,0.04117302250860928,0.09799715642162017,1407244.146904513,2715.561,1409959.707904513,3.068770415431566,5.775436222734065,5.262352372223443,0.10586913135588844,0.010341976977240397,0.00649552548413028,117,113.0,230.0,8567.864401612884,8450.831793517698,16302.153542467946,18899.08211521921,5138801.499512109,0.41095145895645285,0.5890485410435471,8498.926514559893,18899.08211521921
70,20015374.06198032,31525123.00290555,0.6349023304408861,0.06517431691764562,0.07528399442302759,0.14045831134067321,2609718.744600764,450467.12098087266,3060185.8655816363,5.639264396041254,6.53428335128276,6.527761654199384,0.008315435401462611,0.006604693361924549,0.004186642795053471,166,183.0,349.0,990.6795868606835,1872.5236237763058,17869.59518019978,17869.59518019978,51540497.06488587,0.38834266648189997,0.6116573335181,1530.06595905933,17869.59518019978
702,685142063.4398263,895365266.5420917,0.7652095619990383,0.060614207622008615,0.06622710632554268,0.1268413139475513,203053370.25282916,157002684.11264083,360056054.36546993,5.103463556228023,5.2876332224307285,5.345632142525393,0.04132016237444764,0.03556675437634142,0.03491995913809308,215,217.0,432.0,4472.103744887476,5092.6639492503655,19727.55201207025,19727.55201207025,1580507329.9819179,0.43349502431454384,0.5665049756854562,4823.654188371437,19727.55201207025
703,236739949.85540438,231207989.58001322,1.0239263369983014,0.04657023655883997,0.05547402011669838,0.10204425667553835,57435582.33171845,9267520.825723324,66703103.15744177,5.542070363687305,6.345744726245253,6.1189033839521905,0.017228462615742977,0.007042388915867919,0.00901354167241416,199,215.0,414.0,1466.7545406462827,2406.1830275922193,17709.143504724678,17709.143504724678,467947939.4354176,0.5059108714978695,0.4940891285021305,1930.9159430514758,17709.143504724678
704,691754265.2500689,629260759.1438342,1.0993125746332295,0.09131023874687777,0.08623494776758481,0.17754518651446258,196835453.4237211,62660694.6456292,259496148.0693503,5.245383040154104,6.472644624299133,6.178781714323305,0.031786863341954616,0.007082774673441004,0.01344172485295542,166,161.0,327.0,5354.957777888234,3631.8265736207973,19179.241021272966,19179.241021272966,1321015024.3939033,0.5236535939986403,0.47634640600135963,4534.150421666645,19179.241021272966
705,97585365.13815837,99891196.66287932,0.9769165692097688,0.06121022836091874,0.0781115793276493,0.13932180768856803,17066556.12329928,12731143.832825294,29797699.956124566,6.077166466531626,6.6670066766106135,6.52018124506255,0.010162153638305148,0.006574609951716962,0.007126002330178823,203,204.0,407.0,1485.8521279161685,2353.433026844749,18095.358255795658,18095.358255795658,197476561.80103767,0.4941617589862535,0.5058382410137466,1924.707723767327,18095.358255795658
706,1525424.3380935825,8682309.122,0.17569339177619558,0.031152057477910042,0.1478375807355967,0.17898963821350672,1221058.3805934212,3302.142,1224360.5225934214,2.332910573309932,5.250890665769111,5.227185447371915,0.1620089638200764,0.018270107766297165,0.0035740045642773024,87,90.0,177.0,2568.5577888300068,4153.723671179802,15230.548068180045,15230.548068180045,10207733.460093582,0.1494381043604951,0.8505618956395049,3916.8394866245176,15230.548068180045
716,10620172.525843041,16441890.337208739,0.6459216250706351,0.08875266345300632,0.08059837595050837,0.1693510394035147,6868355.712797221,96133.74253335748,6964489.455330579,3.1236972375690777,5.243709224584678,5.011883800593034,0.11602553177005986,0.06579870251377959,0.03037922284700325,135,143.0,278.0,5890.336377362856,7672.382221684173,15079.566595902677,15079.566595902677,27062062.86305178,0.3924376563452195,0.6075623436547805,6973.040327038978,15079.566595902677
724,904089945.0406139,1014051756.8866124,0.89156193350169,0.04087334180895408,0.0559811130757804,0.09685445488473449,136081619.73012185,85866353.94082251,221947973.6709444,6.541264812294026,6.5581304307633745,6.704903323814746,0.0068964366856642196,0.008706801839745123,0.005992788274871236,217,218.0,435.0,3426.2439038621133,4224.820919938083,19568.98687580313,19568.98687580313,1918141701.9272263,0.47133636901394826,0.5286636309860517,3848.422528802842,19568.98687580313
728,4528880.193,1713057.866,2.6437403446125036,0.089681947472737,0.10987446862359661,0.19955641609633362,4487450.019999999,19.793,4487469.812999999,0.18064794197080308,5.293523344969755,2.1660597945143394,0.9518622150249132,0.016351725023333645,0.5013906587459661,49,61.0,110.0,7947.240905018639,2602.8126233949556,14602.674650868114,14602.674650868114,6241938.059,0.7255567341732891,0.27444326582671075,6480.498553433199,14602.674650868114
729,13322157.531948578,25930490.083664857,0.5137642014849919,0.0831161503314132,0.1826101821913794,0.2657263325227926,10366869.971899375,68896.3368936982,10435766.308793072,2.3962950152899083,6.145367382402923,5.480273029044252,0.20063478674483204,0.009257091381695868,0.025726300669349757,144,179.0,323.0,3516.419930469508,5225.794817325072,17628.115980661332,15357.965129684397,39252647.61561343,0.3393951323336838,0.6606048676663163,4645.641301392852,17628.115980661332
740,5426860.043179543,2903376.474,1.8691547898722634,0.1336982959579325,0.039976216452338884,0.17367451241027138,4680978.429081166,983.829,4681962.258081166,1.6331261891787334,6.29026603486683,3.860195831001273,0.4492329968920005,0.004985133829195763,0.18671113658520613,112,91.0,203.0,10931.59142446628,10330.517746765734,19228.929028769762,19228.929028769762,8330236.517179543,0.6514653013738165,0.3485346986261834,10722.096391356788,19228.929028769762
752,444923176.18744236,437145445.5284564,1.0177920889684293,0.04408238737709573,0.04739479998403067,0.0914771873611264,72170705.98142453,40419103.99464717,112589809.97607169,6.162490550701767,6.5369949091417565,6.536294920938166,0.008637341693354028,0.007447336652800355,0.0065206038417048185,216,206.0,422.0,3156.616869316246,2349.1952434750424,17159.98440947934,17159.98440947934,882068621.7158988,0.504408801349183,0.4955911986508171,2756.4658179490125,17159.98440947934
76,662442531.202372,458693069.8941046,1.4441956390474913,0.07228663855240106,0.043080178716572576,0.11536681726897363,221471684.8238717,10295231.691336034,231766916.5152077,4.907129146523658,6.3556593872235,5.897548229631942,0.03219715145055747,0.008241817598954778,0.014255239642504195,219,207.0,426.0,11000.202545325565,11014.981881924157,19561.93691357894,19561.93691357894,1121135601.0964766,0.5908674477507445,0.40913255224925543,11006.249253028698,19561.93691357894
760,2286977.57938783,16385778.546,0.13957088294386316,0.00948756031803506,0.1373821206233302,0.14686968094136524,687416.5672744609,39031.523,726448.090274461,4.714617785432274,6.1623572558335,6.2799228668777545,0.02953145290435374,0.008653878402029174,0.006285076548228358,116,104.0,220.0,1576.1380895734546,3331.0432201182134,15900.941892893745,15900.941892893745,18672756.12538783,0.12247670156621457,0.8775232984337855,3116.1082281674644,15900.941892893745
762,2961157.2579034674,10689065.614,0.27702676406299653,0.047177293075407266,0.01593674999221651,0.06311404306762378,1925510.0699738276,3183.741,1928693.8109738275,2.936588554049675,5.9505160626108475,5.786298748784594,0.09754157290791275,0.011132351239832198,0.005628672474175892,93,83.0,176.0,2233.7096013121277,2733.7526266818104,16143.84235085406,16746.899296594835,13650222.871903468,0.216931055682503,0.783068944317497,2625.2777653016924,16746.899296594835
764,770134820.5236093,617365732.9358412,1.24745313748025,0.04543234718068137,0.06215554879384084,0.1075878959745222,122572991.73542929,49663990.20263466,172236981.93806398,5.965271990718085,6.315683545797643,6.383906314990224,0.009594315155514068,0.010332809774530185,0.006676030470364439,218,216.0,434.0,4660.908980470049,4029.8867577775186,19183.803549590164,19183.803549590164,1387500553.4594505,0.5550519014954154,0.4449480985045846,4380.136842368871,19183.803549590164
768,7350188.95824477,26513089.27587872,0.2772286881307295,0.03684746863755552,0.15835857522672206,0.1952060438642776,5008232.623289233,14213694.23520763,19221926.85849686,2.9056014954396776,3.531772562423251,3.6145815850613676,0.1689789334240128,0.2359624501894643,0.2053094095317881,125,142.0,267.0,3931.593678554689,7685.116611114157,17872.238437832162,17899.763990751508,33863278.23412349,0.21705485533406216,0.7829451446659378,6870.396233994376,17899.763990751508
776,41571.798781449426,468977.248,0.08864353006193047,0.007067257104821296,0.21699598272844212,0.2240632398332634,24319.40506664967,5.688,24325.093066649668,3.2119439351517456,5.325923880747278,5.4128494883727125,0.0985213033260903,0.03282402588159581,0.022789728627206192,50,49.0,99.0,7150.211793955454,6171.034742245844,18878.623034787182,18808.197042869626,510549.04678144946,0.08142567113487345,0.9185743288651265,6250.764890841166,18878.623034787182
780,23493744.9112731,14251912.11,1.648462657497619,0.08319312147025956,0.011999877712857288,0.09519299918311686,19677828.204536367,2981856.644,22659684.84853637,2.1581476736950376,5.590431747950738,3.9813737144720003,0.1857344226765441,0.04076784061450284,0.08320649669854216,120,106.0,226.0,6168.522610515314,9358.17222419428,19083.911318835122,19083.911318835122,37745657.0212731,0.6224224656635926,0.3775775343364074,7372.862647045293,19083.911318835122
784,624749443.6634676,697377908.9878465,0.8958549383507292,0.07722161432808358,0.06289773612927224,0.14011935045735582,337136111.17661023,158372398.40488496,495508509.5814952,4.167067553559582,5.559697085657591,5.10366863805299,0.08608988808929383,0.025576570486172956,0.03814305479980577,213,202.0,415.0,4129.440415468596,5093.448679053593,15019.663376766694,15019.663376766694,1322127352.6513143,0.47253348356391905,0.5274665164360808,4637.922496077369,15019.663376766694
788,47182756.50229062,60521475.70630057,0.7796035366232598,0.009880872763385609,0.019856907017569342,0.029737779780954952,10126934.71909564,5948537.923917252,16075472.643012894,5.37151332039627,6.41521480422525,6.33370093606144,0.01577097674315997,0.009671474784710256,0.007940833214356515,177,172.0,349.0,2871.663067014788,4055.100304186765,18392.83007568506,18218.165277900804,107704232.2085912,0.4380770888456045,0.5619229111543955,3536.66356449498,18392.83007568506
792,502135351.4101114,612520817.3120676,0.819784956229958,0.03854409689878692,0.04301724457711068,0.08156134147589761,58860618.51218938,70988546.72026484,129849165.23245423,6.351815372670421,6.330027320025497,6.629852403436948,0.005757158816764356,0.008758166494105149,0.005756397390823357,209,209.0,418.0,2907.4414241068393,4252.931587480006,16344.504680351372,16451.57604380252,1114656168.722179,0.45048452204391426,0.5495154779560858,3646.8090943180573,16451.57604380252
795,23425653.497890078,12000877.17,1.9519951055286133,0.09986873284052526,0.1302162978411599,0.23008503068168518,21646677.303041175,162384.824,21809062.127041176,1.108415446484062,6.31807333825433,3.4762061851905957,0.6231089739149225,0.0046399240581317626,0.003300098022906474,102,85.0,187.0,3539.99910715734,3084.2679218375133,15166.455948026829,15775.038266569645,35426530.66789008,0.6612460508057211,0.3387539491942789,3385.618368359259,15775.038266569645
798,81588.95789508155,111269.30500000001,0.7332566505657742,0.25897379862439995,0.15221996346874003,0.41119376209313996,76647.10351531956,6092.83,82739.93351531957,1.60371561517155,4.2428803962839465,3.706273504978909,0.3060758206549378,0.07138668569276314,0.04054215755002012,48,41.0,89.0,8852.514285860236,5873.209467434474,16398.340698973265,18943.478252142442,192858.26289508154,0.4230513988372251,0.576948601162775,7133.608538431979,18943.478252142442
8,7314658.288744983,13600904.08037733,0.537806769720418,0.041350215328063857,0.01885419955608108,0.060204414884144936,2079567.4838931288,72171.73175070553,2151739.2156438343,4.871694780463077,6.453241843697883,6.303873939619454,0.023332572759705985,0.005855849156888923,0.0057481532571369886,129,112.0,241.0,2084.4818907913796,2418.2824627110126,17643.955938164345,17643.955938164345,20915562.36912231,0.3497232424189382,0.6502767575810618,2301.544644377983,17643.955938164345
800,10231871.452182977,17169824.131057266,0.5959217388648307,0.07402719693813135,0.10327330994187713,0.17730050688000848,5043713.087819712,359904.18589046784,5403617.273710181,3.982011330375657,5.545291610073857,5.432029702720599,0.07411277968258378,0.032273273762154886,0.024801215274407762,156,158.0,314.0,3001.0868037336804,5580.830657831569,14398.050075080142,14850.305370815826,27401695.58324024,0.37340285826841746,0.6265971417315827,4617.546929111035,14850.305370815826
804,136195426.44982535,153353317.90560022,0.8881152902975548,0.0681997511720221,0.09357239121635666,0.16177214238837875,36233798.59351574,484919.105173587,36718717.69868932,5.161799152025032,6.21628415931791,6.170785148579877,0.022212457831365467,0.015079313198041351,0.00975535700776003,197,190.0,387.0,2807.3374097256774,3057.225645939404,16838.79967514027,16838.79967514027,289548744.3554256,0.4703713247073983,0.5296286752926016,2939.6853852427575,16838.79967514027
807,19336774.585876632,24202891.207619745,0.7989448210959555,0.07952433952441874,0.07905046297738424,0.158574802501803,7660045.354628207,264931.5586520136,7924976.913280221,4.467678321806449,6.0001638566239155,5.782341123286073,0.04651937474900122,0.01639037379959749,0.012663725023420625,147,167.0,314.0,1289.212184697477,2084.5021236942025,17520.113836126213,17520.113836126213,43539665.79349638,0.444118580918575,0.555881419081425,1731.2990845681566,17520.113836126213
818,95892583.00342149,221598142.86682573,0.4327318891884858,0.03885553656186221,0.06730494422814744,0.10616048079000964,29578934.018157553,16503601.160943855,46082535.17910141,5.247070925054394,6.304542412627008,6.338010747891746,0.031284184153206766,0.007742263974073483,0.009467392234485363,178,178.0,356.0,3332.9644013483867,5145.364779401142,16134.98045299577,17321.662781223233,317490725.87024724,0.3020327058076369,0.697967294192363,4597.960589211084,17321.662781223233
826,1235778616.0802877,1929359313.0935202,0.6405124269459428,0.03384044870506437,0.016704807003251585,0.05054525570831596,233267081.50259584,234711353.32136935,467978434.8239652,6.09725744799032,6.392205637302167,6.385474165539309,0.01065993515020211,0.007955627886622824,0.007991523459759573,219,217.0,436.0,3965.0904248596867,3774.9396282941752,18583.662199071983,18583.662199071983,3165137929.173808,0.3904343645469066,0.6095656354530933,3849.1810337193183,18583.662199071983
834,19442346.075021155,27629982.815908965,0.703668409950169,0.0031606790755480483,0.04011478295379642,0.043275462029344465,8916945.787941864,25280.3988945967,8942226.18683646,4.147283961082335,5.878748494848627,5.699847921700818,0.09729133483528625,0.02944732177973939,0.02738511118752575,166,175.0,341.0,4762.661012206587,7053.170502025398,16296.852800456909,15059.723714301812,47072328.890930116,0.41303131867706044,0.5869686813229397,6107.118347003214,16296.852800456909
84,1220530.269461461,3264057.996249524,0.3739303256449113,0.02482689000672841,0.04369481074636944,0.06852170075309785,558890.4975049421,3164.517084511797,562055.0145894539,4.035638467523342,6.003014497410766,5.902149018617403,0.05774613127827163,0.01605146420347914,0.012588566383943326,134,125.0,259.0,8457.851084405807,6354.654120568144,17536.747169497343,17536.747169497343,4484588.265710985,0.27216105406902025,0.7278389459309798,6927.062423160965,17536.747169497343
854,14949422.455807494,10936414.746635143,1.3669399709266743,0.08559747500526503,0.04866962486681581,0.13426709987208085,13362595.75848362,1166.4334185014927,13363762.191902122,1.784688108798081,5.46255606885076,3.977781310350906,0.28226809506134515,0.03026230147253316,0.05393045413053683,133,167.0,300.0,6288.065318259229,5117.443017385109,18320.613241626357,18878.623034787182,25885837.20244264,0.5775135777488718,0.42248642225112815,5793.493290555538,18878.623034787182
858,26098861.63075692,29805528.165358227,0.8756382871648146,0.04222589663307981,0.04236230699286438,0.08458820362594419,10946105.2636451,207699.0258919564,11153804.289537057,4.1549668812132445,6.00484725676023,5.675622395349676,0.053979831230025685,0.025337230594221397,0.006800311039344692,174,157.0,331.0,10275.125567890147,8101.729356311622,19484.750780629536,19484.750780629536,55904389.796115145,0.4668481621200086,0.5331518378799914,9116.375383245646,19484.750780629536
860,27971174.816128504,40544134.85221057,0.6898944796352818,0.08486062291133668,0.19032588434994277,0.27518650726127947,16744915.75056561,249974.66114765976,16994890.411713272,3.375234057317445,6.266660217482932,5.679220548706569,0.1374421001132874,0.007010684724236035,0.02574088908705273,123,127.0,250.0,2644.0661754376197,3436.90192843337,16145.491337634221,16145.491337634221,68515309.66833907,0.40824707574888164,0.5917529242511184,3113.229050723692,16145.491337634221
862,86998920.78221291,34255425.751,2.539712144131596,0.059782128515984495,0.06643562700898183,0.12621775552496634,80786127.94909059,8253722.457999999,89039850.40709056,1.2345072838319822,5.242346269614937,2.84591811341796,0.5544094173620123,0.06133282157549812,0.2987170778956835,128,111.0,239.0,13227.34413767019,7999.09065225402,19349.778218434785,19349.778218434785,121254346.53321292,0.71749115202549,0.28250884797451,11750.31626858655,19349.778218434785
882,229236.56486032193,1300848.7379167126,0.17622076893232064,0.0250991835716906,0.032494922303852675,0.057594105875543276,106469.52880983584,175794.92917071847,282264.45798055426,3.940484112996053,5.777006595216186,5.760368735858667,0.06066278560006707,0.020888708634689942,0.02024496218852448,84,89.0,173.0,7198.733274686947,7366.722158804984,19575.279893859635,18970.479436136116,1530085.3027770347,0.14981946721811396,0.850180532781886,7341.554153687854,19575.279893859635
887,4527256.537809842,22293588.463,0.20307437473888937,0.06390304060070737,0.12972258398904468,0.19362562458975205,3434576.406411634,10305.943,3444882.3494116333,2.293349974763552,5.606046010288322,5.469705998574725,0.25790488901088143,0.01580810903384841,0.014939051874711371,90,94.0,184.0,3356.1384571597578,5009.995357418612,14522.662675393572,14522.662675393572,26820845.00080984,0.16879619332176687,0.8312038066782331,4730.830608355981,14522.662675393572
894,28480187.852480598,21865834.263895076,1.302497197626123,0.19355037256084018,0.17629792648883766,0.36984829904967786,22069941.967652816,37846.83624177681,22107788.80389459,2.2810118212987796,5.778701441098559,4.3904676076085245,0.28564134828383775,0.017730804311125732,0.09502628167346519,132,169.0,301.0,7061.572107456223,5625.805659636316,15254.728016897274,14680.116294470346,50346022.11637567,0.5656889393693938,0.4343110606306062,6438.002858685722,15254.728016897274
90,2412313.3529259274,1795072.4716991426,1.34385290341093,0.10474267090919764,0.060328796541668256,0.1650714674508659,1939782.7333000451,1895.1270081772752,1941677.8603082222,2.1702718941228873,5.645328812800975,4.300672076350079,0.22243030063198038,0.029288885964532364,0.006967994852214209,89,101.0,190.0,7670.821485990581,5493.532145250006,19132.15866281582,18356.9459739459,4207385.82462507,0.5733520655051629,0.42664793449483696,6741.885485965989,19132.15866281582
96,16499285.206446111,10757528.03631083,1.533743175082103,0.0920317372488101,0.10019046879175608,0.19222220604056617,15558889.80718329,138794.80124380297,15697684.608427096,1.3656154774210898,6.083506579462719,3.8203409513078017,0.40265471893021537,0.01045661172523345,0.1494690480291519,110,155.0,265.0,3302.6507482859392,3432.201414973085,18885.52332375434,18885.52332375434,27256813.24275694,0.60532700794839,0.39467299205161005,3353.7808975296357,18885.52332375434
